"[reporter]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]"
,"17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0","17232","6805","795","92","23","0","0"
,"17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0","17232","6806","795","92","23","0","0"
,"17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0","17232","6806","798","93","23","0","0"
,"17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0","17232","6806","799","93","23","0","0"
,"17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0","17232","6806","799","94","23","0","0"
,"17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0"
,"17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0"
,"17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0","17232","6806","799","95","23","0","0"
,"17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0","17232","6806","799","96","23","0","0"
,"17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0","17232","6809","799","96","24","0","0"
,"17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0","17232","6809","801","96","24","0","0"
,"17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0","17232","6809","802","96","24","0","0"
,"17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0","17232","6809","804","97","24","0","0"
,"17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0","17232","6809","806","97","24","0","0"
,"17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0","17232","6809","808","98","24","0","0"
,"17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0"
,"17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0","17232","6809","808","99","24","0","0"
,"17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0","17232","6809","810","100","24","0","0"
,"17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0","17232","6809","812","100","24","0","0"
,"17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0","17232","6809","813","100","24","0","0"
,"17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0"
,"17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0","17232","6809","814","100","24","0","0"
,"17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0"
,"17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0","17232","6809","815","101","24","0","0"
,"17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0","17232","6809","816","101","24","0","0"
,"17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0","17232","6810","817","101","24","0","0"
,"17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0","17232","6810","817","102","24","0","0"
,"17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0","17232","6810","818","102","24","0","0"
,"17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0","17232","6810","819","102","24","0","0"
,"17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0","17232","6810","820","105","24","0","0"
,"17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0"
,"17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0","17232","6810","821","105","24","0","0"
,"17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0","17232","6810","821","106","24","0","0"
,"17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0","17232","6811","821","106","24","0","0"
,"17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0","17232","6811","822","106","24","0","0"
,"17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0","17232","6811","823","106","24","0","0"
,"17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0"
,"17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0","17232","6812","824","106","24","0","0"
,"17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0"
,"17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0","17232","6812","825","106","24","0","0"
,"17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0","17232","6812","826","106","24","0","0"
